source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
,Slate.fr,Gérard Horny,Chute libre de Nvidia: ce que l'histoire de la Bourse nous apprend,"L'entrée soudaine dans l'arène du chinois DeepSeek a jeté le trouble dans le petit monde de l'intelligence artificielle et fait plonger les vedettes américaines du secteur, selon un scénario déjà vu maintes fois.",https://www.slate.fr/economie/nvidia-chute-brutale-actions-folie-boursiere-intelligence-artificielle-deepseek-deja-vu-bulle-speculation-nouvelles-technologies-investisseurs-histoire,https://www.slate.fr/uploads/store/story_269714/original_269714.jpg,2025-02-04 05:55:03+00:00,"Un robot conversationnel chasse l'autre: ChatGPT d'OpenAI a fait la fortune du concepteur de processeurs Nvidia, DeepSeek l'a fait chuter. Nvidia n'est pas la seule entreprise de la haute technologiq… [+14162 chars]"
,Elladodelmal.com,noreply@blogger.com (Chema Alonso),Jailbreaking DeepSeek para comparar el System Prompt con OpenAI ChatGPT,"Este fin de semana, mientras aprovechaba para recuperarme de la intensidad de la semana pasada, aproveché para leerme una comparativa hecha entre DeepSeek y OpenAI GPT por la empresa Wallarm, donde han utilizado técnicas de Prompt Injection y Jailbreak LLM pa…",https://www.elladodelmal.com/2025/02/jailbreaking-deepseek-para-comparar-el.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj5QGGWdXc8Uu5HcjEZrB5sAE-bD4Typci36RrBQPX9NxF8XQF1wTNH5mkG3lpfTqzPzXgqPWehBaSBHXvZkFqvZop5yFzeGHNt1DBsBLhJXDM63WNObNl0S3tgGVlzTb-m5DpXRfur9-OZ1Vnd_c6A_ArW0LvNT657ZmuneKcX12aiV26XSFDP/w1200-h630-p-k-no-nu/d0.jpg,2025-02-04 05:01:00+00:00,"Este fin de semana, mientras aprovechaba para recuperarme de la intensidad de la semana pasada, aproveché para leerme una comparativa hecha entre DeepSeek y OpenAI GPT por la empresa Wallarm, donde h… [+1790 chars]"
,Tinhte.vn,"no-reply@tinhte.vn (nhatminhngo), nhatminhngo",Distillation - Chưng cất tri thức trong AI là gì và tại sao nó lại gây ra tranh cãi lớn?,"Việc Deep Seek, công ty trí tuệ nhân tạo tại Trung Quốc vươn lên hàng ngũ những công ty AI hàng đầu, gây ra nhiều tranh luận sôi nổi ở thung lũng Silicon về một quy trình mà họ sử dụng, được gọi là distillation (chưng cất tri thức).",https://tinhte.vn/thread/distillation-chung-cat-tri-thuc-trong-ai-la-gi-va-tai-sao-no-lai-gay-ra-tranh-cai-lon.3954066/,https://photo2.tinhte.vn/data/attachment-files/2025/02/8631054_deep-seek-ra-mat-gay-tac-dong-lon.jpeg,2025-02-03 11:22:03+00:00,Cách tip cn ca DeepSeek gây ra nhng tranh cãi ln trong cng ng trí tu nhân toVn tip theo là quan ngi v quyn s hu trí tu. OpenAI và mt s công ty khác ã cáo buc DeepSeek vi phm iu khon dch v ca h bng cá… [+903 chars]
,Olhardigital.com.br,Vitoria Lopes Gomez,"Para republicanos, DeepSeek mostra “fracasso no controle de exportação” de chips dos EUA","Dois senadores republicanos entraram com pedido para dificultar exportações de chips para China
O post Para republicanos, DeepSeek mostra “fracasso no controle de exportação” de chips dos EUA apareceu primeiro em Olhar Digital.",https://olhardigital.com.br/2025/02/03/pro/para-republicanos-deepseek-mostra-fracasso-no-controle-de-exportacao-de-chips-dos-eua/,https://olhardigital.com.br/wp-content/uploads/2024/12/guerra-dos-chips-1-2048x1365-1.jpg,2025-02-03 20:24:04+00:00,"A startup chinesa DeepSeekchamou atenção na semana passada com o anúncio de um modelo de inteligência artificial poderoso. A ferramenta levantou preocupações de segurança, mas também deixou os Estado… [+2584 chars]"
,Internazionale.it,Internazionale,E poi arrivò DeepSeek,Il nuovo modello di intelligenza artificiale cinese dimostra che il dominio del settore non è più un’esclusiva statunitense. E può essere visto come una risposta al riposizionamento nazionalista della Silicon valley. Leggi,https://www.internazionale.it/notizie/alberto-puliafito/2025/02/03/deepseek-intelligenza-artificiale,https://media.internazionale.it/images/2025/01/31/269057-sd.jpg,2025-02-03 16:08:14+00:00,"Cè la possibilità che una startup in fatta da ingegneri brillanti con, diciamo, dieci milioni di dollari, crei un modello fondativo?. È assolutamente inutile competere con noi nelladdestramento di un… [+6216 chars]"
,Hdblog.it,HDblog.it,"DeepSeek stravolge l'AI, il fondatore Liang Wenfeng torna in Cina da eroe",Ma l'obiettivo è mantenere un profilo basso.,https://www.hdblog.it/mercato/articoli/n607560/deepseek-liang-wenfeng-fondatore-ai/,https://hd2.tudocdn.net/1229470?w=1920,2025-02-03 10:45:00+00:00,Il fondatore di Deep Seek Lian Wefeng è diventato un vero e proprio eroe in Cina. Al suo ritorno in patria nella provincia di Guangdong avvenuto in occasione del capodanno lunare è stato colto come u… [+1963 chars]
,Forbes,"Frank Holmes, Contributor, 
 Frank Holmes, Contributor
 https://www.forbes.com/sites/greatspeculations/people/frankholmes/","DeepSeek’s AI Shockwave Hits NVIDIA Hard, Wiping Out Billions","One of the biggest stories from last week underscores just how critical AI has become—not just for Silicon Valley, but for America’s national security.",https://www.forbes.com/sites/greatspeculations/2025/02/03/deepseeks-ai-shockwave-hits-nvidia-hard-wiping-out-billions/,https://imageio.forbes.com/specials-images/imageserve/67a120b25674a85954a0c8c3/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-03 20:04:49+00:00,"AI microprocessor on motherboard computer circuit, Artificial intelligence integrated inside Central ... [+] Processors Unit or CPU chip, 3d rendering futuristic digital data technology concept backg… [+6009 chars]"
,Genbeta.com,Bárbara Bécares,La Inteligencia Artificial tiene más restricciones en Europa desde ya: estas son las nuevas restricciones a herramientas IA,"Ayer 2 de febrero de 2025 entraron en vigor las prohibiciones de la Ley de IA de sistemas de inteligencia artificial que se consideran de riesgo en la Unión Europea. Concretamente hay riesgo contra ""los derechos fundamentales y la seguridad de las personas"". …",https://www.genbeta.com/actualidad/inteligencia-artificial-tiene-restricciones-europa-estas-nuevas-restricciones-a-herramientas-ia,https://i.blogs.es/28ea8b/christian-lue-8yw6tsb8tnc-unsplash/840_560.jpeg,2025-02-03 15:31:19+00:00,"Ayer 2 de febrero de 2025 entraron en vigor las prohibiciones de la Ley de IA de sistemas de inteligencia artificial que se consideran de riesgo en la Unión Europea. Concretamente hay riesgo contra ""… [+5990 chars]"
,La Vanguardia,Sergio Agudo,Una encuesta revela que el 75% de los jóvenes en EE.UU. desconfían de las grandes tecnológicas,"Los jóvenes estadounidenses han perdido la confianza en Silicon Valley, según revela una encuesta realizada a 1.000 adolescentes por Common Sense Media. El estudio muestra una profunda desconfianza hacia gigantes como Google, Apple y Meta, especialmente en te…",https://www.lavanguardia.com/andro4all/tecnologia/una-encuesta-revela-que-el-75-de-los-jovenes-en-ee-uu-desconfian-de-las-grandes-tecnologicas,https://www.lavanguardia.com/andro4all/hero/2024/11/la-generacion-z-tiene-sus-aplicaciones-favoritas-estas-son-las-apps-mas-descargadas-por-los-jovenes.jpg?width=1200,2025-02-03 17:00:27+00:00,"A pesar del uso intensivo que hacen de productos de las tecnológicas, los jóvenes no se fían de ellas
Los jóvenes estadounidenses han perdido la confianza en Silicon Valley, según revela una encuest… [+2414 chars]"
,Futura,"Edward Back, Journaliste hi-tech",DeepSeek a-t-elle menti ? Des soupçons de tricherie sur l’IA de la Chine qui panique les Américains,"Inquiets de voir la montée des intelligences artificielles chinoises, plusieurs voix s’élèvent aux États-Unis pour durcir les sanctions contre la Chine. Nvidia est pointée du doigt pour ses puces spécialement conçues pour la Chine, qui sont pourtant bridées.",https://www.futura-sciences.com/tech/actualites/technologie-deepseek-t-elle-menti-soupcons-tricherie-ia-chine-panique-americains-119345/,https://cdn.futura-sciences.com/buildsv6/images/largeoriginal/7/2/3/723f0faa55_50226368_deepseek-ia-chine.jpg,2025-02-03 17:02:59+00:00,"L'entreprise chinoise DeepSeek a non seulement réussi à rattraper son retard sur les intelligences artificielles concurrentes comme ChatGPTChatGPT en un temps record, mais elle l'aurait fait avec bea… [+1730 chars]"
,Olhardigital.com.br,Leandro Costa Criscuolo,Sam Altman alerta: OpenAI estaria no “lado errado da história”,"CEO da OpenAI opinou que a postura da empresa em relação a modelos de IA de código aberto pode estar equivocada
O post Sam Altman alerta: OpenAI estaria no “lado errado da história” apareceu primeiro em Olhar Digital.",https://olhardigital.com.br/2025/02/03/pro/sam-altman-alerta-openai-estaria-no-lado-errado-da-historia/,https://olhardigital.com.br/wp-content/uploads/2024/09/sam-altman.jpg,2025-02-03 22:13:00+00:00,"Sam Altman, CEO da OpenAI, afirmou na semana passada que sua empresa está do lado errado da história no que diz respeito à transparência sobre o funcionamento de suas tecnologias.
As declarações for… [+1588 chars]"
,1pezeshk.com,علیرضا مجیدی,تجربه اجرای DeepSeek به‌صورت محلی روی لپ‌تاپ: آیا ارزش امتحان کردن دارد؟,تصور کن که همیشه یک چت‌بات هوش مصنوعی همراهت باشد که بدون نیاز به اینترنت و سرورهای ابری، مستقیماً روی کامپیوتر شخصی‌ات اجرا شود. این ایده ممکن است شبیه یک فناوری آینده‌نگرانه به نظر برسد، اما در حال حاضر برخی از مدل‌های زبانی بزرگ (LLM – Large Language Model…,https://www.1pezeshk.com/archives/2025/02/i-tried-running-deepseek-locally-on-my-laptop.html,https://www.1pezeshk.com/wp-content/uploads/2025/02/2025-02-03_08-39-08.webp,2025-02-03 05:10:26+00:00,". (LLM – Large Language Models) . DeepSeek-R1 . 
DeepSeek-R1 . .
ChatGPT Gemini Claude . . :
<ol><li> . .</li><li> . .</li></ol> . DeepSeek-R1 . DeepSeek . .
DeepSeek-R1 
 DeepSeek-R1 . :
<ol><… [+618 chars]"
,TechSpot,Rob Thubron,"DeepSeek's AI costs far exceed $5.5 million claim, may have reached $1.6 billion with 50,000 Nvidia GPUs",The claim that DeepSeek was able to train R1 using a fraction of the resources required by big tech companies invested in AI wiped a record $600 billion off Nvidia's share price in one day. If the Chinese startup to could make a model this powerful without sp…,https://www.techspot.com/news/106612-deepseek-ai-costs-far-exceed-55-million-claim.html,https://www.techspot.com/images2/news/bigimage/2025/02/2025-02-03-image-2.jpg,2025-02-03 10:19:00+00:00,"In brief: China's DeepSeek threw the multi-billion-dollar AI industry into chaos recently with the release of its R1 model, which is said to compete with OpenAI's o1 despite being trained on 2,048 Nv… [+2500 chars]"
,Sapo.pt,Ana Sofia Neto,DeepSeek ainda é muito vulnerável: modelo R1 falhou em todos os testes de segurança,"A DeepSeek está ainda a desbravar o mercado, com o seu modelo de Inteligência Artificial (IA) a ser testado, pela primeira vez, por muitos utilizadores, globalmente. Pelo seu impacto na indústria, um grupo de...",https://pplware.sapo.pt/inteligencia-artificial/deepseek-ainda-e-muito-vulneravel-modelo-r1-falhou-em-todos-os-testes-de-seguranca/,https://pplware.sapo.pt/wp-content/uploads/2025/01/deepseek_security_1.jpg,2025-02-03 22:30:42+00:00,"A DeepSeek está ainda a desbravar o mercado, com o seu modelo de Inteligência Artificial (IA) a ser testado, pela primeira vez, por muitos utilizadores, globalmente. Pelo seu impacto na indústria, um… [+2324 chars]"
